airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Air India,2019-05-15,Kolkata,Banglore,17:30:00,20:25:00,1615,1.0,No info,10203
Jet Airways,2019-05-21,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,4030
Indigo,2019-05-18,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No info,4823
Goair,2019-06-06,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No info,4959
Jet Airways,2019-05-09,Delhi,Cochin,05:30:00,12:35:00,425,2.0,In-flight meal not included,15544
Air India,2019-04-15,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No info,6121
Multiple Carriers,2019-05-18,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No info,14533
Jet Airways,2019-04-01,Delhi,Cochin,09:00:00,12:35:00,1655,1.0,In-flight meal not included,5406
Indigo,2019-06-21,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No info,4823
Vistara,2019-06-18,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No info,4878
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,No info,14781
Jet Airways,2019-05-12,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No info,5678
Jet Airways,2019-06-24,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,10262
Spicejet,2019-03-18,Mumbai,Hyderabad,05:45:00,07:05:00,80,0.0,No check-in baggage included,2385
Jet Airways,2019-06-01,Delhi,Cochin,20:00:00,04:25:00,505,2.0,In-flight meal not included,15318
Air Asia,2019-03-21,Delhi,Cochin,20:10:00,07:10:00,660,1.0,No info,6151
Spicejet,2019-06-09,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No info,4174
Indigo,2019-06-09,Delhi,Cochin,05:10:00,10:05:00,295,1.0,No info,6496
Vistara,2019-03-12,Mumbai,Hyderabad,19:45:00,19:55:00,1450,1.0,No info,12080
Indigo,2019-06-03,Delhi,Cochin,14:25:00,17:40:00,195,0.0,No info,6015
Jet Airways,2019-05-27,Delhi,Cochin,21:50:00,19:00:00,1270,1.0,In-flight meal not included,12898
Indigo,2019-04-01,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No info,3342
Air India,2019-03-01,Banglore,New Delhi,17:00:00,08:50:00,950,1.0,1 Long layover,10981
Spicejet,2019-04-18,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No check-in baggage included,4319
Jet Airways,2019-06-06,Kolkata,Banglore,09:35:00,09:45:00,1450,1.0,In-flight meal not included,10539
Air India,2019-06-03,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No info,10979
Jet Airways,2019-06-01,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No info,13014
Jet Airways,2019-03-21,Delhi,Cochin,06:20:00,04:25:00,1325,2.0,No info,11538
Jet Airways,2019-05-09,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,3502
Multiple Carriers,2019-06-06,Delhi,Cochin,17:45:00,01:30:00,465,1.0,No info,6795
Indigo,2019-03-15,Kolkata,Banglore,22:10:00,00:55:00,165,0.0,No info,4148
Jet Airways,2019-03-21,Delhi,Cochin,22:50:00,04:25:00,335,1.0,No info,12242
Jet Airways,2019-03-06,Delhi,Cochin,15:05:00,04:25:00,800,1.0,No info,15764
Indigo,2019-05-12,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No info,4823
Air India,2019-05-24,Kolkata,Banglore,16:50:00,07:55:00,905,1.0,No info,8576
Multiple Carriers,2019-03-06,Delhi,Cochin,07:05:00,15:30:00,505,1.0,No info,17267
Jet Airways,2019-06-09,Delhi,Cochin,20:55:00,19:00:00,1325,1.0,No info,14924
Vistara,2019-04-09,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No info,5613
Spicejet,2019-06-27,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No info,2017
Jet Airways,2019-06-24,Delhi,Cochin,21:25:00,12:35:00,910,2.0,No info,12609
Air India,2019-05-09,Delhi,Cochin,12:30:00,09:25:00,1255,1.0,No info,7480
Air India,2019-05-09,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No info,5228
Spicejet,2019-06-27,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No info,3873
Goair,2019-03-24,Kolkata,Banglore,22:25:00,07:40:00,555,1.0,No info,10091
Spicejet,2019-06-06,Delhi,Cochin,17:55:00,22:50:00,295,1.0,No info,5409
Jet Airways,2019-05-27,Delhi,Cochin,07:05:00,12:35:00,330,1.0,No info,16289
Indigo,2019-06-24,Delhi,Cochin,08:30:00,21:00:00,750,1.0,No info,6093
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,09:20:00,1495,1.0,In-flight meal not included,9663
Spicejet,2019-04-09,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No info,4423
Jet Airways,2019-03-27,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,6540
Air India,2019-05-18,Delhi,Cochin,05:00:00,07:40:00,1600,2.0,No info,11228
Multiple Carriers,2019-06-15,Delhi,Cochin,11:40:00,19:00:00,440,1.0,No info,11789
Jet Airways,2019-05-06,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,In-flight meal not included,7757
Vistara,2019-05-21,Kolkata,Banglore,20:20:00,09:05:00,765,1.0,No info,8452
Indigo,2019-03-01,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No info,6565
Indigo,2019-06-01,Mumbai,Hyderabad,09:15:00,10:45:00,90,0.0,No info,4049
Spicejet,2019-03-09,Mumbai,Hyderabad,05:45:00,07:05:00,80,0.0,No info,4391
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,No info,12576
Spicejet,2019-03-03,Delhi,Cochin,16:35:00,22:50:00,375,1.0,No info,11726
Air India,2019-06-18,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No info,3100
Indigo,2019-04-03,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No info,4174
Multiple Carriers,2019-05-15,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No info,10197
Indigo,2019-06-12,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No info,6104
Indigo,2019-03-24,Banglore,New Delhi,21:20:00,00:15:00,175,0.0,No info,4777
Air India,2019-06-12,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No info,12436
Jet Airways,2019-06-03,Delhi,Cochin,19:30:00,04:25:00,535,2.0,No info,13014
Jet Airways,2019-05-24,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,No info,14178
Multiple Carriers,2019-04-09,Delhi,Cochin,17:00:00,01:30:00,510,1.0,No info,6838
Vistara,2019-05-24,Kolkata,Banglore,17:00:00,23:25:00,385,1.0,No info,9870
Air India,2019-03-01,Banglore,New Delhi,05:50:00,22:10:00,980,2.0,No info,13576
Jet Airways,2019-05-06,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No info,7229
Multiple Carriers,2019-06-01,Delhi,Cochin,09:15:00,19:15:00,600,1.0,No info,9779
Jet Airways,2019-03-18,Banglore,New Delhi,21:25:00,09:30:00,725,1.0,No info,13555
Air India,2019-03-27,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No info,2575
Indigo,2019-05-06,Mumbai,Hyderabad,21:20:00,22:50:00,90,0.0,No info,2227
Air India,2019-06-09,Kolkata,Banglore,09:25:00,07:55:00,1350,1.0,No info,8366
Indigo,2019-03-27,Delhi,Cochin,14:30:00,17:35:00,185,0.0,No info,4729
Spicejet,2019-06-18,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No info,3873
Indigo,2019-05-09,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No info,3597
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,No info,12681
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,09:20:00,1655,1.0,In-flight meal not included,9663
Jet Airways,2019-03-21,Delhi,Cochin,08:00:00,04:25:00,1225,1.0,In-flight meal not included,6540
Jet Airways,2019-03-06,Mumbai,Hyderabad,19:50:00,16:50:00,1260,2.0,No info,24210
Air India,2019-03-01,Banglore,New Delhi,22:00:00,13:20:00,920,1.0,No info,21130
Indigo,2019-03-27,Delhi,Cochin,17:10:00,01:35:00,505,1.0,No info,6316
Jet Airways,2019-05-12,Kolkata,Banglore,21:10:00,12:00:00,890,1.0,In-flight meal not included,9663
Jet Airways,2019-03-09,Delhi,Cochin,19:45:00,18:50:00,1385,1.0,In-flight meal not included,14053
Jet Airways,2019-05-09,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,In-flight meal not included,13029
Spicejet,2019-04-21,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No info,4991
Jet Airways,2019-05-21,Delhi,Cochin,19:15:00,12:35:00,1040,1.0,In-flight meal not included,12898
Jet Airways,2019-05-01,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,No info,14781
Air India,2019-05-06,Kolkata,Banglore,17:30:00,08:55:00,925,1.0,No info,10203
Spicejet,2019-05-01,Kolkata,Banglore,15:55:00,21:25:00,330,1.0,No info,8844
Multiple Carriers,2019-03-21,Delhi,Cochin,19:00:00,01:35:00,395,1.0,No info,6838
Spicejet,2019-06-09,Kolkata,Banglore,08:35:00,17:15:00,520,1.0,No info,6853
Air India,2019-06-06,Kolkata,Banglore,10:00:00,05:25:00,1165,2.0,No info,12009
Air Asia,2019-05-27,Delhi,Cochin,16:45:00,22:25:00,340,1.0,No info,6752
Jet Airways,2019-06-15,Delhi,Cochin,13:00:00,12:35:00,1415,1.0,In-flight meal not included,10262
Vistara,2019-05-27,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No info,4668
Jet Airways,2019-05-21,Delhi,Cochin,21:50:00,04:25:00,395,1.0,No info,16079
Indigo,2019-05-15,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No info,10123
Multiple Carriers,2019-05-18,Delhi,Cochin,07:05:00,22:30:00,925,1.0,No info,10348
Jet Airways,2019-03-24,Kolkata,Banglore,19:45:00,18:10:00,1345,1.0,In-flight meal not included,10031
Jet Airways,2019-05-06,Kolkata,Banglore,20:00:00,09:20:00,800,1.0,In-flight meal not included,9663
Indigo,2019-06-06,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No info,4823
Jet Airways,2019-06-15,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No info,13292
Jet Airways,2019-05-09,Delhi,Cochin,20:55:00,19:00:00,1325,1.0,In-flight meal not included,12373
Jet Airways,2019-06-01,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,10262
Air India,2019-05-01,Kolkata,Banglore,09:25:00,18:30:00,545,1.0,No info,8891
Multiple Carriers,2019-05-09,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No info,15078
Indigo,2019-05-24,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No info,3342
Jet Airways,2019-03-24,Kolkata,Banglore,08:25:00,23:25:00,900,1.0,No info,13759
Jet Airways,2019-03-09,Banglore,New Delhi,18:40:00,00:45:00,365,1.0,No info,22270
Indigo,2019-06-18,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No info,5277
Air Asia,2019-06-24,Delhi,Cochin,07:55:00,22:25:00,870,1.0,No info,6152
Jet Airways,2019-05-24,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,No info,14571
Spicejet,2019-05-27,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No info,2017
Air India,2019-03-15,Banglore,New Delhi,10:30:00,22:55:00,745,1.0,No info,6383
Indigo,2019-03-21,Delhi,Cochin,07:45:00,13:40:00,355,1.0,No info,6101
Jet Airways,2019-04-06,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,4886
Air India,2019-06-12,Kolkata,Banglore,07:00:00,16:15:00,555,1.0,No info,11936
Jet Airways,2019-06-01,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,3210
Indigo,2019-03-12,Kolkata,Banglore,15:10:00,17:45:00,155,0.0,No info,4148
Air Asia,2019-05-01,Kolkata,Banglore,22:40:00,10:40:00,720,1.0,No info,5192
Indigo,2019-05-27,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No info,6600
Indigo,2019-04-15,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No info,4174
Indigo,2019-04-01,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No info,4174
Jet Airways,2019-04-21,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No info,7229
Air India,2019-05-21,Delhi,Cochin,07:05:00,09:25:00,1580,2.0,No info,10975
Jet Airways,2019-06-24,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No info,13014
Jet Airways,2019-05-21,Delhi,Cochin,09:35:00,12:35:00,1620,2.0,In-flight meal not included,12719
Spicejet,2019-05-09,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,3543
Indigo,2019-06-15,Banglore,Delhi,10:10:00,13:00:00,170,0.0,No info,3943
Indigo,2019-03-18,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No info,3850
Air India,2019-06-12,Delhi,Cochin,20:30:00,08:15:00,705,1.0,No info,8991
Jet Airways,2019-06-09,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,No info,14571
Jet Airways,2019-06-06,Kolkata,Banglore,08:25:00,04:40:00,1215,1.0,In-flight meal not included,8586
Vistara,2019-04-18,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No info,5823
Air India,2019-05-24,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No info,7480
Vistara,2019-05-09,Kolkata,Banglore,17:00:00,10:45:00,1065,1.0,No info,8452
Jet Airways,2019-05-24,Kolkata,Banglore,09:35:00,09:45:00,1450,1.0,No info,13067
Multiple Carriers,2019-06-27,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No info,13377
Jet Airways,2019-05-27,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,12898
Indigo,2019-05-18,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No info,4804
Jet Airways,2019-05-18,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No info,7229
Air India,2019-06-09,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No info,6961
Spicejet,2019-05-01,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No info,3597
Indigo,2019-05-15,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No info,6818
Air India,2019-05-01,Kolkata,Banglore,05:50:00,20:25:00,875,2.0,No info,10991
Indigo,2019-05-12,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No info,4332
Jet Airways,2019-05-15,Kolkata,Banglore,09:35:00,22:05:00,750,1.0,In-flight meal not included,10703
Indigo,2019-03-03,Delhi,Cochin,04:55:00,12:00:00,425,1.0,No info,9585
Air Asia,2019-06-09,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No info,4409
Indigo,2019-03-15,Kolkata,Banglore,14:20:00,16:55:00,155,0.0,No info,4778
Indigo,2019-05-27,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No info,4823
Jet Airways,2019-03-15,Banglore,New Delhi,08:55:00,16:10:00,435,1.0,In-flight meal not included,9134
Jet Airways,2019-03-21,Delhi,Cochin,17:30:00,04:25:00,655,1.0,No info,12557
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,In-flight meal not included,7064
Jet Airways,2019-05-18,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,No info,15554
Jet Airways,2019-05-24,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No info,5678
Indigo,2019-06-24,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No info,5684
Indigo,2019-06-21,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No info,3858
Jet Airways,2019-06-15,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,No info,13014
Indigo,2019-03-03,Mumbai,Hyderabad,02:30:00,04:00:00,90,0.0,No info,4575
Jet Airways,2019-05-24,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No info,15129
Jet Airways,2019-06-06,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No info,11316
Jet Airways,2019-05-24,Banglore,Delhi,06:00:00,08:45:00,165,0.0,No info,7229
Jet Airways,2019-03-01,Banglore,New Delhi,16:55:00,08:15:00,920,1.0,No info,26890
Indigo,2019-04-01,Delhi,Cochin,20:25:00,01:30:00,305,1.0,No info,5073
Indigo,2019-03-18,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No info,5277
Air India,2019-03-24,Kolkata,Banglore,16:45:00,23:15:00,1830,2.0,No info,12835
Air India,2019-03-27,Delhi,Cochin,06:10:00,08:15:00,1565,1.0,No info,6681
Indigo,2019-05-06,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No info,4823
Jet Airways,2019-05-15,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,In-flight meal not included,10844
Jet Airways,2019-05-24,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,In-flight meal not included,9663
Vistara,2019-06-12,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No info,4878
Air India,2019-03-06,Banglore,New Delhi,11:50:00,23:55:00,725,1.0,No info,15434
Jet Airways,2019-05-09,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No info,8355
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,No info,12681
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,19:10:00,1365,1.0,No info,13067
Jet Airways,2019-05-24,Kolkata,Banglore,14:05:00,19:50:00,345,1.0,No info,14571
Indigo,2019-03-21,Mumbai,Hyderabad,21:20:00,22:45:00,85,0.0,No info,2227
Multiple Carriers,2019-03-06,Delhi,Cochin,13:55:00,21:00:00,425,1.0,In-flight meal not included,15136
Air India,2019-05-09,Kolkata,Banglore,16:45:00,21:05:00,1700,1.0,No info,7662
Jet Airways,2019-03-06,Mumbai,Hyderabad,20:45:00,16:50:00,1205,1.0,No info,19595
Air India,2019-06-06,Delhi,Cochin,21:00:00,07:40:00,640,1.0,No info,8372
Jet Airways,2019-03-12,Banglore,New Delhi,18:55:00,11:25:00,990,1.0,In-flight meal not included,11087
Jet Airways,2019-05-21,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,12898
Air India,2019-05-27,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No info,9719
Indigo,2019-04-03,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No info,4174
Multiple Carriers,2019-03-27,Delhi,Cochin,07:00:00,21:00:00,840,1.0,No info,6358
Air India,2019-05-15,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No info,13486
Indigo,2019-03-09,Banglore,New Delhi,12:05:00,17:05:00,300,1.0,No info,4588
Spicejet,2019-04-15,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No info,4174
Goair,2019-04-15,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No info,3898
Jet Airways,2019-06-15,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,7229
Air India,2019-05-21,Delhi,Cochin,12:30:00,09:25:00,1255,1.0,No info,7480
Multiple Carriers,2019-06-12,Delhi,Cochin,04:55:00,19:00:00,845,1.0,No info,10678
Jet Airways,2019-06-18,Banglore,Delhi,15:50:00,18:45:00,175,0.0,No info,8016
Jet Airways,2019-06-21,Banglore,Delhi,17:45:00,20:45:00,180,0.0,In-flight meal not included,7754
Jet Airways,2019-05-24,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,4030
Vistara,2019-05-09,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No info,4878
Vistara,2019-03-21,Delhi,Cochin,06:00:00,09:10:00,190,0.0,No info,6688
Indigo,2019-05-12,Kolkata,Banglore,20:20:00,22:55:00,155,0.0,No info,4804
Indigo,2019-04-09,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No info,4823
Indigo,2019-04-15,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No info,4823
Jet Airways,2019-06-06,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,10262
Multiple Carriers,2019-05-09,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No info,15078
Indigo,2019-06-24,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No info,2754
Air India,2019-06-24,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No info,11989
Air Asia,2019-03-06,Delhi,Cochin,20:10:00,07:10:00,660,1.0,No info,8627
Jet Airways,2019-03-12,Mumbai,Hyderabad,08:15:00,16:35:00,500,2.0,No info,23843
Goair,2019-04-09,Banglore,Delhi,07:45:00,10:40:00,175,0.0,No info,4632
Jet Airways,2019-05-12,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,No info,13941
Indigo,2019-03-09,Delhi,Cochin,08:35:00,21:20:00,765,2.0,No info,8146
Indigo,2019-06-24,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No info,4823
Indigo,2019-04-15,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No info,4823
Jet Airways,2019-06-12,Kolkata,Banglore,09:35:00,09:45:00,1450,1.0,No info,12692
Multiple Carriers,2019-05-27,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No info,13587
Jet Airways,2019-06-12,Delhi,Cochin,22:50:00,12:35:00,825,1.0,In-flight meal not included,10262
Jet Airways,2019-05-01,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No info,15129
Indigo,2019-06-03,Mumbai,Hyderabad,21:20:00,22:50:00,90,0.0,No info,2227
Vistara,2019-05-24,Kolkata,Banglore,20:20:00,18:50:00,1350,1.0,No info,9345
Jet Airways,2019-04-21,Banglore,Delhi,18:55:00,22:00:00,185,0.0,In-flight meal not included,4544
Air India,2019-03-15,Banglore,New Delhi,10:30:00,21:25:00,655,2.0,No info,6593
Jet Airways,2019-06-15,Delhi,Cochin,20:00:00,12:35:00,995,2.0,No info,14300
Jet Airways,2019-06-01,Delhi,Cochin,19:15:00,04:25:00,550,1.0,No info,14714
Multiple Carriers,2019-05-18,Delhi,Cochin,04:55:00,19:15:00,860,1.0,No info,7564
Multiple Carriers,2019-06-03,Delhi,Cochin,15:15:00,01:30:00,615,1.0,No info,6795
Jet Airways,2019-03-21,Banglore,New Delhi,05:45:00,15:15:00,570,1.0,In-flight meal not included,7832
Jet Airways,2019-04-15,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,6542
Jet Airways,2019-05-01,Kolkata,Banglore,14:05:00,04:40:00,875,1.0,No info,13941
Multiple Carriers,2019-03-09,Delhi,Cochin,08:40:00,21:00:00,740,1.0,No info,18228
Multiple Carriers,2019-06-12,Delhi,Cochin,04:55:00,19:15:00,860,1.0,No info,7155
Multiple Carriers,2019-05-27,Delhi,Cochin,13:00:00,01:30:00,750,1.0,In-flight meal not included,6943
Indigo,2019-06-15,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No info,4049
Jet Airways,2019-03-24,Kolkata,Banglore,19:45:00,04:45:00,540,1.0,No info,13759
Jet Airways,2019-04-03,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,In-flight meal not included,4757
Multiple Carriers,2019-03-21,Delhi,Cochin,06:40:00,18:50:00,730,1.0,No info,13568
Air India,2019-05-21,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No info,7480
Multiple Carriers,2019-06-01,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No info,13377
Air India,2019-06-06,Kolkata,Banglore,14:30:00,08:55:00,1105,2.0,No info,15894
Vistara,2019-05-21,Kolkata,Banglore,07:10:00,22:40:00,930,1.0,No info,8452
Air India,2019-03-01,Delhi,Cochin,23:00:00,19:15:00,1215,1.0,No info,27430
Air Asia,2019-05-09,Kolkata,Banglore,15:10:00,23:30:00,500,2.0,No info,5192
Multiple Carriers,2019-03-09,Delhi,Cochin,09:45:00,16:10:00,385,1.0,No info,8386
Air India,2019-05-15,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No info,5510
Jet Airways,2019-06-27,Delhi,Cochin,05:30:00,19:00:00,810,2.0,In-flight meal not included,10368
Indigo,2019-06-27,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No info,6442
Jet Airways,2019-05-09,Kolkata,Banglore,20:25:00,18:00:00,1295,1.0,No info,11467
Multiple Carriers,2019-06-24,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No info,7198
Multiple Carriers,2019-06-12,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No info,7198
Spicejet,2019-04-18,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No info,4174
Multiple Carriers,2019-06-09,Delhi,Cochin,10:20:00,21:00:00,640,1.0,No info,7005
Air India,2019-03-15,Banglore,New Delhi,06:10:00,08:55:00,165,0.0,No info,7276
Air India,2019-03-03,Banglore,New Delhi,06:45:00,23:55:00,1030,2.0,No info,10573
Jet Airways,2019-06-12,Delhi,Cochin,20:55:00,04:25:00,450,1.0,No info,14714
Multiple Carriers,2019-05-27,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No info,8837
Air Asia,2019-05-18,Kolkata,Banglore,07:35:00,19:25:00,710,1.0,No info,5192
Indigo,2019-06-12,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No info,3943
Multiple Carriers,2019-06-27,Delhi,Cochin,14:00:00,21:00:00,420,1.0,No info,13587
Indigo,2019-05-06,Delhi,Cochin,10:35:00,01:30:00,895,1.0,No info,6979
Jet Airways,2019-06-09,Delhi,Cochin,06:45:00,04:25:00,1300,2.0,No info,13376
Multiple Carriers,2019-05-27,Delhi,Cochin,06:00:00,19:15:00,795,1.0,No info,10786
Indigo,2019-05-06,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No info,4823
Indigo,2019-06-09,Delhi,Cochin,16:00:00,21:00:00,300,1.0,No info,6069
Indigo,2019-05-18,Delhi,Cochin,06:50:00,12:10:00,320,1.0,No info,6347
Indigo,2019-03-03,Mumbai,Hyderabad,19:05:00,20:30:00,85,0.0,No info,5755
Indigo,2019-05-06,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No info,5224
Vistara,2019-05-21,Kolkata,Banglore,17:00:00,20:20:00,1640,1.0,No info,9345
Air India,2019-06-06,Delhi,Cochin,13:20:00,07:40:00,1100,2.0,No info,12751
Jet Airways,2019-03-09,Delhi,Cochin,17:25:00,18:50:00,1525,1.0,No info,16289
Multiple Carriers,2019-05-09,Delhi,Cochin,11:25:00,19:15:00,470,1.0,No info,7575
Jet Airways,2019-06-06,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,In-flight meal not included,8586
